date,Temperature,Humidity,Light,CO2,Occupancy
2015-02-16 16:53:59,22,30,443,889,1
2015-02-16 16:54:59,22,30,429,889,1
2015-02-16 16:56:00,22,30,440,910,1
2015-02-16 16:57:00,22,30,433,929,1
2015-02-16 16:58:00,22,30,429,934,1
2015-02-16 16:59:00,22,30,429,922,1
2015-02-16 16:59:59,22,30,429,926,1
2015-02-16 17:00:59,22,30,429,919,1
2015-02-16 17:02:00,22,30,429,913,1
2015-02-16 17:03:00,22,30,429,914,1
2015-02-16 17:04:00,22,30,429,921,1
2015-02-16 17:05:00,22,30,435,925,1
2015-02-16 17:06:00,22,30,438,932,1
2015-02-16 17:06:59,22,30,424,938,1
2015-02-16 17:08:00,22,30,431,939,1
2015-02-16 17:09:00,22,30,430,949,1
2015-02-16 17:10:00,22,30,427,971,1
2015-02-16 17:10:59,22,30,436,981,1
2015-02-16 17:12:00,22,30,427,986,1
2015-02-16 17:12:59,22,30,431,990,1
2015-02-16 17:13:59,22,30,427,980,1
2015-02-16 17:15:00,22,30,427,975,1
2015-02-16 17:16:00,22,30,428,974,1
2015-02-16 17:17:00,22,30,433,982,1
2015-02-16 17:18:00,22,30,433,973,1
2015-02-16 17:19:00,22,30,433,965,1
2015-02-16 17:19:59,22,30,433,967,1
2015-02-16 17:21:00,22,30,433,970,1
2015-02-16 17:22:00,22,30,433,980,1
2015-02-16 17:23:00,22,30,433,974,1
2015-02-16 17:23:59,22,30,433,980,1
2015-02-16 17:25:00,22,30,433,977,1
2015-02-16 17:25:59,22,30,433,978,1
2015-02-16 17:26:59,22,30,433,978,1
2015-02-16 17:28:00,22,30,433,967,1
2015-02-16 17:29:00,22,30,433,967,1
2015-02-16 17:30:00,22,30,433,973,1
2015-02-16 17:31:00,22,30,423,979,1
2015-02-16 17:31:59,22,30,419,980,1
2015-02-16 17:32:59,22,30,419,978,1
2015-02-16 17:34:00,22,30,419,972,1
2015-02-16 17:35:00,22,30,419,978,1
2015-02-16 17:36:00,22,30,419,977,1
2015-02-16 17:37:00,22,30,419,975,1
2015-02-16 17:38:00,22,30,419,981,1
2015-02-16 17:38:59,22,30,419,983,1
2015-02-16 17:39:59,22,30,419,986,1
2015-02-16 17:41:00,22,30,419,983,1
2015-02-16 17:42:00,22,30,419,987,1
2015-02-16 17:43:00,22,30,419,990,1
2015-02-16 17:44:00,22,30,419,997,1
2015-02-16 17:44:59,22,30,419,994,1
2015-02-16 17:45:59,22,30,419,992,1
2015-02-16 17:47:00,22,30,419,983,1
2015-02-16 17:48:00,22,30,419,980,1
2015-02-16 17:49:00,22,30,419,978,1
2015-02-16 17:50:00,22,30,419,983,1
2015-02-16 17:51:00,22,30,419,986,1
2015-02-16 17:51:59,22,30,419,990,1
2015-02-16 17:53:00,22,30,419,982,1
2015-02-16 17:54:00,22,30,419,980,1
2015-02-16 17:55:00,22,30,419,975,1
2015-02-16 17:55:59,22,30,419,976,1
2015-02-16 17:57:00,22,30,419,981,1
2015-02-16 17:57:59,22,30,419,981,1
2015-02-16 17:58:59,22,30,419,986,1
2015-02-16 18:00:00,22,30,419,982,1
2015-02-16 18:01:00,22,30,419,976,1
2015-02-16 18:02:00,22,30,419,974,1
2015-02-16 18:03:00,22,30,419,976,1
2015-02-16 18:04:00,22,30,412,978,1
2015-02-16 18:04:59,22,30,0,974,0
2015-02-16 18:06:00,22,30,0,974,0
2015-02-16 18:07:00,22,30,0,969,0
2015-02-16 18:08:00,22,30,0,966,0
2015-02-16 18:08:59,22,30,0,964,0
2015-02-16 18:10:00,22,30,0,952,0
2015-02-16 18:10:59,22,30,0,949,0
2015-02-16 18:11:59,22,30,0,951,0
2015-02-16 18:13:00,22,30,0,942,0
2015-02-16 18:14:00,22,30,0,944,0
2015-02-16 18:15:00,22,30,0,941,0
2015-02-16 18:16:00,22,30,0,934,0
2015-02-16 18:16:59,22,30,0,941,0
2015-02-16 18:17:59,22,30,0,943,0
2015-02-16 18:19:00,22,30,0,945,0
2015-02-16 18:20:00,22,30,0,944,0
2015-02-16 18:21:00,22,30,0,939,0
2015-02-16 18:22:00,22,30,0,938,0
2015-02-16 18:23:00,22,30,0,932,0
2015-02-16 18:23:59,22,30,0,926,0
2015-02-16 18:24:59,22,30,0,923,0
2015-02-16 18:26:00,22,30,0,923,0
2015-02-16 18:27:00,22,30,0,926,0
2015-02-16 18:28:00,22,30,0,917,0
2015-02-16 18:29:00,22,30,0,905,0
2015-02-16 18:29:59,22,30,0,909,0
2015-02-16 18:30:59,22,30,0,906,0
2015-02-16 18:32:00,22,30,0,897,0
2015-02-16 18:33:00,22,30,0,892,0
2015-02-16 18:34:00,22,30,0,886,0
2015-02-16 18:35:00,22,30,0,884,0
2015-02-16 18:36:00,22,30,0,883,0
2015-02-16 18:36:59,22,30,0,883,0
2015-02-16 18:38:00,22,30,0,884,0
2015-02-16 18:39:00,22,30,0,878,0
2015-02-16 18:40:00,22,30,0,877,0
2015-02-16 18:40:59,22,30,0,879,0
2015-02-16 18:42:00,21,30,0,863,0
2015-02-16 18:42:59,21,30,0,853,0
2015-02-16 18:43:59,21,30,0,855,0
2015-02-16 18:45:00,21,30,0,851,0
2015-02-16 18:46:00,21,30,0,846,0
2015-02-16 18:47:00,21,30,0,846,0
2015-02-16 18:48:00,21,30,0,844,0
2015-02-16 18:49:00,21,30,0,843,0
2015-02-16 18:49:59,21,30,0,842,0
2015-02-16 18:51:00,21,30,0,841,0
2015-02-16 18:52:00,21,30,0,839,0
2015-02-16 18:53:00,21,30,0,845,0
2015-02-16 18:53:59,21,30,0,844,0
2015-02-16 18:55:00,21,30,0,835,0
2015-02-16 18:55:59,21,30,0,832,0
2015-02-16 18:56:59,21,30,0,830,0
2015-02-16 18:58:00,21,30,0,821,0
2015-02-16 18:59:00,21,30,0,822,0
2015-02-16 19:00:00,21,30,0,823,0
2015-02-16 19:01:00,21,30,0,825,0
2015-02-16 19:01:59,21,30,0,832,0
2015-02-16 19:02:59,21,30,0,816,0
2015-02-16 19:04:00,21,30,0,817,0
2015-02-16 19:05:00,21,30,0,815,0
2015-02-16 19:06:00,21,30,0,814,0
2015-02-16 19:07:00,21,30,0,811,0
2015-02-16 19:08:00,21,30,0,810,0
2015-02-16 19:08:59,21,30,0,803,0
2015-02-16 19:09:59,21,30,0,803,0
2015-02-16 19:11:00,21,30,0,804,0
2015-02-16 19:12:00,21,30,0,800,0
2015-02-16 19:13:00,21,30,0,797,0
2015-02-16 19:14:00,21,30,0,796,0
2015-02-16 19:14:59,21,30,0,800,0
2015-02-16 19:15:59,21,30,0,796,0
2015-02-16 19:17:00,21,30,0,790,0
2015-02-16 19:18:00,21,30,0,792,0
2015-02-16 19:19:00,21,30,0,786,0
2015-02-16 19:20:00,21,30,0,783,0
2015-02-16 19:21:00,21,31,0,782,0
2015-02-16 19:21:59,21,31,0,778,0
2015-02-16 19:23:00,21,31,0,777,0
2015-02-16 19:24:00,21,31,0,774,0
2015-02-16 19:25:00,21,31,0,772,0
2015-02-16 19:25:59,21,31,0,770,0
2015-02-16 19:27:00,21,31,0,769,0
2015-02-16 19:27:59,21,31,0,766,0
2015-02-16 19:28:59,21,31,0,763,0
2015-02-16 19:30:00,21,31,0,765,0
2015-02-16 19:31:00,21,31,0,765,0
2015-02-16 19:32:00,21,31,0,766,0
2015-02-16 19:33:00,21,31,0,766,0
2015-02-16 19:34:00,21,31,0,763,0
2015-02-16 19:34:59,21,31,0,764,0
2015-02-16 19:36:00,21,31,0,765,0
2015-02-16 19:37:00,21,31,0,763,0
2015-02-16 19:38:00,21,31,0,768,0
2015-02-16 19:38:59,21,31,0,770,0
2015-02-16 19:40:00,21,31,0,767,0
2015-02-16 19:40:59,21,31,0,765,0
2015-02-16 19:41:59,21,31,0,768,0
2015-02-16 19:43:00,21,31,0,765,0
2015-02-16 19:44:00,21,30,0,759,0
2015-02-16 19:45:00,21,31,0,760,0
2015-02-16 19:46:00,21,30,0,759,0
2015-02-16 19:46:59,21,30,0,761,0
2015-02-16 19:47:59,21,30,0,760,0
2015-02-16 19:49:00,21,30,0,765,0
2015-02-16 19:50:00,21,30,0,763,0
2015-02-16 19:51:00,21,30,0,753,0
2015-02-16 19:52:00,21,30,0,751,0
2015-02-16 19:53:00,21,30,0,756,0
2015-02-16 19:53:59,21,30,0,756,0
2015-02-16 19:54:59,21,30,0,752,0
2015-02-16 19:56:00,21,30,0,753,0
2015-02-16 19:57:00,21,30,0,752,0
2015-02-16 19:58:00,21,30,0,755,0
2015-02-16 19:59:00,21,30,0,759,0
2015-02-16 19:59:59,21,30,0,750,0
2015-02-16 20:00:59,21,30,0,748,0
2015-02-16 20:02:00,21,30,0,752,0
2015-02-16 20:03:00,21,30,0,748,0
2015-02-16 20:04:00,21,30,0,753,0
2015-02-16 20:05:00,21,30,0,749,0
2015-02-16 20:06:00,21,30,0,748,0
2015-02-16 20:06:59,21,30,0,747,0
2015-02-16 20:08:00,21,30,0,745,0
2015-02-16 20:09:00,21,31,0,743,0
2015-02-16 20:10:00,21,30,0,747,0
2015-02-16 20:10:59,21,30,0,745,0
2015-02-16 20:12:00,21,31,0,741,0
2015-02-16 20:12:59,21,31,0,744,0
2015-02-16 20:13:59,21,31,0,750,0
2015-02-16 20:15:00,21,30,0,745,0
2015-02-16 20:16:00,21,30,0,742,0
2015-02-16 20:17:00,21,30,0,741,0
2015-02-16 20:18:00,21,30,0,743,0
2015-02-16 20:19:00,21,30,0,739,0
2015-02-16 20:19:59,21,30,0,736,0
2015-02-16 20:21:00,21,30,0,740,0
2015-02-16 20:22:00,21,30,0,746,0
2015-02-16 20:23:00,21,30,0,739,0
2015-02-16 20:23:59,21,30,0,737,0
2015-02-16 20:25:00,21,30,0,741,0
2015-02-16 20:25:59,21,30,0,749,0
2015-02-16 20:26:59,21,30,0,739,0
2015-02-16 20:28:00,21,30,0,739,0
2015-02-16 20:29:00,21,30,0,731,0
2015-02-16 20:30:00,21,30,0,732,0
2015-02-16 20:31:00,21,30,0,729,0
2015-02-16 20:31:59,21,30,0,732,0
2015-02-16 20:32:59,21,30,0,734,0
2015-02-16 20:34:00,21,30,0,733,0
2015-02-16 20:35:00,21,30,0,733,0
2015-02-16 20:36:00,21,30,0,735,0
2015-02-16 20:37:00,21,30,0,728,0
2015-02-16 20:38:00,20,30,0,725,0
2015-02-16 20:38:59,20,30,0,732,0
2015-02-16 20:39:59,20,30,0,730,0
2015-02-16 20:41:00,20,30,0,732,0
2015-02-16 20:42:00,20,30,0,726,0
2015-02-16 20:43:00,20,30,0,729,0
2015-02-16 20:44:00,20,30,0,724,0
2015-02-16 20:44:59,20,30,0,719,0
2015-02-16 20:45:59,20,30,0,722,0
2015-02-16 20:47:00,20,30,0,723,0
2015-02-16 20:48:00,20,30,0,727,0
2015-02-16 20:49:00,20,30,0,724,0
2015-02-16 20:50:00,20,30,0,720,0
2015-02-16 20:51:00,20,30,0,725,0
2015-02-16 20:51:59,20,30,0,729,0
2015-02-16 20:53:00,20,30,0,729,0
2015-02-16 20:54:00,20,30,0,732,0
2015-02-16 20:55:00,20,30,0,730,0
2015-02-16 20:55:59,20,30,0,725,0
2015-02-16 20:57:00,20,30,0,726,0
2015-02-16 20:57:59,20,30,0,726,0
2015-02-16 20:58:59,20,30,0,719,0
2015-02-16 21:00:00,20,30,0,718,0
2015-02-16 21:01:00,20,30,0,721,0
2015-02-16 21:02:00,20,30,0,727,0
2015-02-16 21:03:00,20,30,0,727,0
2015-02-16 21:04:00,20,30,0,722,0
2015-02-16 21:04:59,20,30,0,727,0
2015-02-16 21:06:00,20,30,0,725,0
2015-02-16 21:07:00,20,30,0,726,0
2015-02-16 21:08:00,20,30,0,730,0
2015-02-16 21:08:59,20,30,0,717,0
2015-02-16 21:10:00,20,30,0,724,0
2015-02-16 21:10:59,20,30,0,724,0
2015-02-16 21:11:59,20,30,0,723,0
2015-02-16 21:13:00,20,30,0,726,0
2015-02-16 21:14:00,20,30,0,726,0
2015-02-16 21:15:00,20,30,0,724,0
2015-02-16 21:16:00,20,30,0,720,0
2015-02-16 21:16:59,20,30,0,720,0
2015-02-16 21:17:59,20,30,0,727,0
2015-02-16 21:19:00,20,30,0,733,0
2015-02-16 21:20:00,20,30,0,721,0
2015-02-16 21:21:00,20,30,0,721,0
2015-02-16 21:22:00,20,30,0,722,0
2015-02-16 21:23:00,20,30,0,725,0
2015-02-16 21:23:59,20,30,0,719,0
2015-02-16 21:24:59,20,30,0,716,0
2015-02-16 21:26:00,20,30,0,721,0
2015-02-16 21:27:00,20,30,0,726,0
2015-02-16 21:28:00,20,30,0,724,0
2015-02-16 21:29:00,20,30,0,721,0
2015-02-16 21:29:59,20,30,0,724,0
2015-02-16 21:30:59,20,30,0,718,0
2015-02-16 21:32:00,20,30,0,723,0
2015-02-16 21:33:00,20,30,0,722,0
2015-02-16 21:34:00,20,30,0,727,0
2015-02-16 21:35:00,20,30,0,727,0
2015-02-16 21:36:00,20,30,0,726,0
2015-02-16 21:36:59,20,30,0,724,0
2015-02-16 21:38:00,20,30,0,723,0
2015-02-16 21:39:00,20,30,0,720,0
2015-02-16 21:40:00,20,30,0,715,0
2015-02-16 21:40:59,20,30,0,720,0
2015-02-16 21:42:00,20,30,0,728,0
2015-02-16 21:42:59,20,30,0,721,0
2015-02-16 21:43:59,20,30,0,719,0
2015-02-16 21:45:00,20,30,0,720,0
2015-02-16 21:46:00,20,30,0,720,0
2015-02-16 21:47:00,20,30,0,719,0
2015-02-16 21:48:00,20,30,0,727,0
2015-02-16 21:49:00,20,30,0,729,0
2015-02-16 21:49:59,20,30,0,730,0
2015-02-16 21:51:00,20,30,0,728,0
2015-02-16 21:52:00,20,30,0,726,0
2015-02-16 21:53:00,20,30,0,719,0
2015-02-16 21:53:59,20,30,0,720,0
2015-02-16 21:55:00,20,30,0,721,0
2015-02-16 21:55:59,20,30,0,720,0
2015-02-16 21:56:59,20,30,0,713,0
2015-02-16 21:58:00,21,30,0,713,0
2015-02-16 21:59:00,20,30,0,713,0
2015-02-16 22:00:00,20,30,0,716,0
2015-02-16 22:01:00,20,30,0,712,0
2015-02-16 22:01:59,20,30,0,707,0
2015-02-16 22:02:59,20,30,0,709,0
2015-02-16 22:04:00,20,30,0,714,0
2015-02-16 22:05:00,20,30,0,717,0
2015-02-16 22:06:00,20,30,0,723,0
2015-02-16 22:07:00,20,30,0,714,0
2015-02-16 22:08:00,20,30,0,715,0
2015-02-16 22:08:59,20,30,0,710,0
2015-02-16 22:09:59,20,30,0,715,0
2015-02-16 22:11:00,20,30,0,713,0
2015-02-16 22:12:00,20,30,0,712,0
2015-02-16 22:13:00,20,30,0,711,0
2015-02-16 22:14:00,20,30,0,715,0
2015-02-16 22:14:59,20,30,0,715,0
2015-02-16 22:15:59,20,30,0,716,0
2015-02-16 22:17:00,20,30,0,713,0
2015-02-16 22:18:00,20,30,0,717,0
2015-02-16 22:19:00,20,30,0,720,0
2015-02-16 22:20:00,20,30,0,722,0
2015-02-16 22:21:00,20,30,0,728,0
2015-02-16 22:21:59,20,30,0,720,0
2015-02-16 22:23:00,20,30,0,719,0
2015-02-16 22:24:00,20,30,0,719,0
2015-02-16 22:25:00,20,30,0,721,0
2015-02-16 22:25:59,20,30,0,719,0
2015-02-16 22:27:00,20,30,0,718,0
2015-02-16 22:27:59,20,30,0,710,0
2015-02-16 22:28:59,20,30,0,713,0
2015-02-16 22:30:00,20,30,0,719,0
2015-02-16 22:31:00,20,30,0,715,0
2015-02-16 22:32:00,20,30,0,706,0
2015-02-16 22:33:00,20,30,0,708,0
2015-02-16 22:34:00,20,30,0,710,0
2015-02-16 22:34:59,20,30,0,707,0
2015-02-16 22:36:00,20,30,0,715,0
2015-02-16 22:37:00,20,30,0,716,0
2015-02-16 22:38:00,20,30,0,716,0
2015-02-16 22:38:59,20,30,0,714,0
2015-02-16 22:40:00,20,30,0,712,0
2015-02-16 22:40:59,20,30,0,712,0
2015-02-16 22:41:59,20,30,0,716,0
2015-02-16 22:43:00,20,30,0,715,0
2015-02-16 22:44:00,20,30,0,717,0
2015-02-16 22:45:00,20,30,0,715,0
2015-02-16 22:46:00,20,30,0,715,0
2015-02-16 22:46:59,20,30,0,722,0
2015-02-16 22:47:59,20,30,0,723,0
2015-02-16 22:49:00,20,30,0,716,0
2015-02-16 22:50:00,20,30,0,713,0
2015-02-16 22:51:00,20,30,0,712,0
2015-02-16 22:52:00,20,30,0,716,0
2015-02-16 22:53:00,20,30,0,718,0
2015-02-16 22:53:59,20,30,0,716,0
2015-02-16 22:54:59,20,30,0,722,0
2015-02-16 22:56:00,20,30,0,722,0
2015-02-16 22:57:00,20,30,0,721,0
2015-02-16 22:58:00,20,30,0,720,0
2015-02-16 22:59:00,20,30,0,715,0
2015-02-16 22:59:59,20,30,0,711,0
2015-02-16 23:00:59,20,30,0,712,0
2015-02-16 23:02:00,20,30,0,712,0
2015-02-16 23:03:00,20,30,0,716,0
2015-02-16 23:04:00,20,30,0,716,0
2015-02-16 23:05:00,20,30,0,717,0
2015-02-16 23:06:00,20,30,0,718,0
2015-02-16 23:06:59,20,31,0,714,0
2015-02-16 23:08:00,20,30,0,716,0
2015-02-16 23:09:00,20,30,0,713,0
2015-02-16 23:10:00,20,31,0,717,0
2015-02-16 23:10:59,20,31,0,713,0
2015-02-16 23:12:00,20,31,0,711,0
2015-02-16 23:12:59,20,31,0,712,0
2015-02-16 23:13:59,20,31,0,720,0
2015-02-16 23:15:00,20,31,0,718,0
2015-02-16 23:16:00,20,31,0,714,0
2015-02-16 23:17:00,20,31,0,717,0
2015-02-16 23:18:00,20,31,0,712,0
2015-02-16 23:19:00,20,31,0,711,0
2015-02-16 23:19:59,20,31,0,713,0
2015-02-16 23:21:00,20,31,0,710,0
2015-02-16 23:22:00,20,31,0,706,0
2015-02-16 23:23:00,20,31,0,715,0
2015-02-16 23:23:59,20,31,0,716,0
2015-02-16 23:25:00,20,31,0,712,0
2015-02-16 23:25:59,20,31,0,717,0
2015-02-16 23:26:59,20,31,0,717,0
2015-02-16 23:28:00,20,31,0,722,0
2015-02-16 23:29:00,20,31,0,708,0
2015-02-16 23:30:00,20,31,0,716,0
2015-02-16 23:31:00,20,31,0,710,0
2015-02-16 23:31:59,20,31,0,710,0
2015-02-16 23:32:59,20,31,0,711,0
2015-02-16 23:34:00,20,31,0,716,0
2015-02-16 23:35:00,20,31,0,711,0
2015-02-16 23:36:00,20,31,0,717,0
2015-02-16 23:37:00,20,31,0,714,0
2015-02-16 23:38:00,20,31,0,715,0
2015-02-16 23:38:59,20,31,0,709,0
2015-02-16 23:39:59,20,31,0,710,0
2015-02-16 23:41:00,20,31,0,714,0
2015-02-16 23:42:00,20,31,0,712,0
2015-02-16 23:43:00,20,31,0,715,0
2015-02-16 23:44:00,20,31,0,713,0
2015-02-16 23:44:59,20,31,0,717,0
2015-02-16 23:45:59,20,31,0,717,0
2015-02-16 23:47:00,20,31,0,714,0
2015-02-16 23:48:00,20,31,0,713,0
2015-02-16 23:49:00,20,31,0,717,0
2015-02-16 23:50:00,20,31,0,716,0
2015-02-16 23:51:00,20,31,0,711,0
2015-02-16 23:51:59,20,31,0,718,0
2015-02-16 23:53:00,20,31,0,715,0
2015-02-16 23:54:00,20,30,0,711,0
2015-02-16 23:55:00,20,30,0,717,0
2015-02-16 23:55:59,20,30,0,709,0
2015-02-16 23:57:00,20,30,0,715,0
2015-02-16 23:57:59,20,30,0,715,0
2015-02-16 23:58:59,20,30,0,718,0
2015-02-17 00:00:00,20,30,0,714,0
2015-02-17 00:01:00,20,30,0,714,0
2015-02-17 00:02:00,20,31,0,709,0
2015-02-17 00:03:00,20,31,0,708,0
2015-02-17 00:04:00,20,31,0,710,0
2015-02-17 00:04:59,20,31,0,720,0
2015-02-17 00:06:00,20,31,0,712,0
2015-02-17 00:07:00,20,31,0,713,0
2015-02-17 00:08:00,20,31,0,713,0
2015-02-17 00:08:59,20,31,0,713,0
2015-02-17 00:10:00,20,31,0,713,0
2015-02-17 00:10:59,20,31,0,720,0
2015-02-17 00:11:59,20,31,0,715,0
2015-02-17 00:13:00,20,31,0,715,0
2015-02-17 00:14:00,20,30,0,713,0
2015-02-17 00:15:00,20,30,0,711,0
2015-02-17 00:16:00,20,30,0,715,0
2015-02-17 00:16:59,20,30,0,717,0
2015-02-17 00:17:59,20,30,0,715,0
2015-02-17 00:19:00,20,30,0,718,0
2015-02-17 00:20:00,20,30,0,720,0
2015-02-17 00:21:00,20,30,0,718,0
2015-02-17 00:22:00,20,30,0,714,0
2015-02-17 00:23:00,20,30,0,720,0
2015-02-17 00:23:59,20,30,0,714,0
2015-02-17 00:24:59,20,30,0,715,0
2015-02-17 00:26:00,20,30,0,720,0
2015-02-17 00:27:00,20,30,0,718,0
2015-02-17 00:28:00,20,30,0,722,0
2015-02-17 00:29:00,20,30,0,719,0
2015-02-17 00:29:59,20,30,0,717,0
2015-02-17 00:30:59,20,30,0,716,0
2015-02-17 00:32:00,20,30,0,711,0
2015-02-17 00:33:00,20,30,0,712,0
2015-02-17 00:34:00,20,30,0,715,0
2015-02-17 00:35:00,20,30,0,720,0
2015-02-17 00:36:00,20,30,0,711,0
2015-02-17 00:36:59,20,30,0,710,0
2015-02-17 00:38:00,20,30,0,712,0
2015-02-17 00:39:00,20,30,0,714,0
2015-02-17 00:40:00,20,30,0,713,0
2015-02-17 00:40:59,20,30,0,715,0
2015-02-17 00:42:00,20,30,0,714,0
2015-02-17 00:42:59,20,30,0,718,0
2015-02-17 00:43:59,20,30,0,714,0
2015-02-17 00:45:00,20,30,0,710,0
2015-02-17 00:46:00,20,30,0,706,0
2015-02-17 00:47:00,20,30,0,713,0
2015-02-17 00:48:00,20,30,0,716,0
2015-02-17 00:49:00,20,30,0,713,0
2015-02-17 00:49:59,20,30,0,714,0
2015-02-17 00:51:00,20,30,0,717,0
2015-02-17 00:52:00,20,30,0,727,0
2015-02-17 00:53:00,20,30,0,714,0
2015-02-17 00:53:59,20,30,0,712,0
2015-02-17 00:55:00,20,30,0,717,0
2015-02-17 00:55:59,20,30,0,715,0
2015-02-17 00:56:59,20,30,0,711,0
2015-02-17 00:58:00,20,30,0,716,0
2015-02-17 00:59:00,20,30,0,714,0
2015-02-17 01:00:00,20,30,0,713,0
2015-02-17 01:01:00,20,30,0,713,0
2015-02-17 01:01:59,20,30,0,716,0
2015-02-17 01:02:59,20,30,0,710,0
2015-02-17 01:04:00,20,30,0,707,0
2015-02-17 01:05:00,20,30,0,708,0
2015-02-17 01:06:00,20,30,0,709,0
2015-02-17 01:07:00,20,30,0,706,0
2015-02-17 01:08:00,20,30,0,715,0
2015-02-17 01:08:59,20,30,0,715,0
2015-02-17 01:09:59,20,30,0,711,0
2015-02-17 01:11:00,20,30,0,710,0
2015-02-17 01:12:00,20,30,0,721,0
2015-02-17 01:13:00,20,30,0,723,0
2015-02-17 01:14:00,20,30,0,711,0
2015-02-17 01:14:59,20,30,0,713,0
2015-02-17 01:15:59,20,30,0,712,0
2015-02-17 01:17:00,20,30,0,713,0
2015-02-17 01:18:00,20,30,0,711,0
2015-02-17 01:19:00,20,30,0,709,0
2015-02-17 01:20:00,20,30,0,711,0
2015-02-17 01:21:00,20,30,0,708,0
2015-02-17 01:21:59,20,30,0,708,0
2015-02-17 01:23:00,20,30,0,714,0
2015-02-17 01:24:00,20,30,0,715,0
2015-02-17 01:25:00,20,30,0,720,0
2015-02-17 01:25:59,20,30,0,719,0
2015-02-17 01:27:00,20,30,0,718,0
2015-02-17 01:27:59,20,30,0,714,0
2015-02-17 01:28:59,20,30,0,709,0
2015-02-17 01:30:00,20,30,0,711,0
2015-02-17 01:31:00,20,30,0,710,0
2015-02-17 01:32:00,20,30,0,713,0
2015-02-17 01:33:00,20,30,0,714,0
2015-02-17 01:34:00,20,30,0,715,0
2015-02-17 01:34:59,20,30,0,711,0
2015-02-17 01:36:00,20,30,0,711,0
2015-02-17 01:37:00,20,30,0,712,0
2015-02-17 01:38:00,20,30,0,716,0
2015-02-17 01:38:59,20,30,0,715,0
2015-02-17 01:40:00,20,30,0,714,0
2015-02-17 01:40:59,20,30,0,714,0
2015-02-17 01:41:59,20,30,0,725,0
2015-02-17 01:43:00,20,30,0,728,0
2015-02-17 01:44:00,20,30,0,725,0
2015-02-17 01:45:00,20,30,0,722,0
2015-02-17 01:46:00,20,30,0,718,0
2015-02-17 01:46:59,20,30,0,722,0
2015-02-17 01:47:59,20,30,0,721,0
2015-02-17 01:49:00,20,30,0,724,0
2015-02-17 01:50:00,20,30,0,724,0
2015-02-17 01:51:00,20,30,0,711,0
2015-02-17 01:52:00,20,30,0,710,0
2015-02-17 01:53:00,20,30,0,711,0
2015-02-17 01:53:59,20,30,0,715,0
2015-02-17 01:54:59,20,30,0,717,0
2015-02-17 01:56:00,20,30,0,717,0
2015-02-17 01:57:00,20,30,0,718,0
2015-02-17 01:58:00,20,30,0,715,0
2015-02-17 01:59:00,20,30,0,715,0
2015-02-17 01:59:59,20,30,0,712,0
2015-02-17 02:00:59,20,30,0,716,0
2015-02-17 02:02:00,20,30,0,720,0
2015-02-17 02:03:00,20,30,0,719,0
2015-02-17 02:04:00,20,30,0,721,0
2015-02-17 02:05:00,20,30,0,725,0
2015-02-17 02:06:00,20,30,0,723,0
2015-02-17 02:06:59,20,30,0,717,0
2015-02-17 02:08:00,20,30,0,716,0
2015-02-17 02:09:00,20,30,0,719,0
2015-02-17 02:10:00,20,30,0,718,0
2015-02-17 02:10:59,20,30,0,715,0
2015-02-17 02:12:00,20,30,0,715,0
2015-02-17 02:12:59,20,30,0,718,0
2015-02-17 02:13:59,20,30,0,718,0
2015-02-17 02:15:00,20,30,0,716,0
2015-02-17 02:16:00,20,30,0,715,0
2015-02-17 02:17:00,20,30,0,713,0
2015-02-17 02:18:00,20,30,0,722,0
2015-02-17 02:19:00,20,30,0,723,0
2015-02-17 02:19:59,20,30,0,719,0
2015-02-17 02:21:00,20,30,0,732,0
2015-02-17 02:22:00,20,30,0,721,0
2015-02-17 02:23:00,20,30,0,719,0
2015-02-17 02:23:59,20,30,0,715,0
2015-02-17 02:25:00,20,30,0,717,0
2015-02-17 02:25:59,20,30,0,714,0
2015-02-17 02:26:59,20,30,0,712,0
2015-02-17 02:28:00,20,30,0,711,0
2015-02-17 02:29:00,20,30,0,713,0
2015-02-17 02:30:00,20,30,0,719,0
2015-02-17 02:31:00,20,30,0,715,0
2015-02-17 02:31:59,20,30,0,715,0
2015-02-17 02:32:59,20,30,0,719,0
2015-02-17 02:34:00,20,30,0,719,0
2015-02-17 02:35:00,20,30,0,718,0
2015-02-17 02:36:00,20,30,0,715,0
2015-02-17 02:37:00,20,30,0,712,0
2015-02-17 02:38:00,20,30,0,711,0
2015-02-17 02:38:59,20,30,0,721,0
2015-02-17 02:39:59,20,30,0,723,0
2015-02-17 02:41:00,20,30,0,717,0
2015-02-17 02:42:00,20,30,0,716,0
2015-02-17 02:43:00,20,30,0,714,0
2015-02-17 02:44:00,20,30,0,722,0
2015-02-17 02:44:59,20,30,0,716,0
2015-02-17 02:45:59,20,30,0,713,0
2015-02-17 02:47:00,20,30,0,707,0
2015-02-17 02:48:00,20,30,0,716,0
2015-02-17 02:49:00,20,30,0,712,0
2015-02-17 02:50:00,20,30,0,713,0
2015-02-17 02:51:00,20,30,0,715,0
2015-02-17 02:51:59,20,30,0,719,0
2015-02-17 02:53:00,20,31,0,722,0
2015-02-17 02:54:00,20,31,0,722,0
2015-02-17 02:55:00,20,31,0,721,0
2015-02-17 02:55:59,20,31,0,717,0
2015-02-17 02:57:00,20,31,0,715,0
2015-02-17 02:57:59,20,31,0,713,0
2015-02-17 02:58:59,20,31,0,722,0
2015-02-17 03:00:00,20,31,0,722,0
